SamplingEventIdentifier,RouteIdentifier,SiteCode,survey_year,survey_month,survey_day,latitude,UTMNorthing
MBOWLS-1941-16,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-17,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-18,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-19,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-20,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-21,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-22,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-23,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-24,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-25,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-26,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-27,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-28,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-29,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-30,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-31,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-32,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-33,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-34,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1941-35,NA,52L/5-2 Point du Bois ,1994,4,2,50.29964,NA
MBOWLS-1945-1,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-2,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-3,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-4,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-5,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-6,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-7,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-8,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-9,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-10,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-11,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-12,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-13,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-14,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-15,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-16,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-17,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-18,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-19,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-20,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-21,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-22,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-23,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-24,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1945-25,NA,52L/5-2 Point du Bois ,1992,4,3,50.29964,NA
MBOWLS-1955-1,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-2,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-3,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-4,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-5,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-6,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-7,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-8,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-9,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-10,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-11,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-12,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-13,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-14,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-15,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-16,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-17,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-18,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-19,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-20,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-21,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-22,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-23,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-24,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-25,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-26,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-27,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-28,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-29,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-30,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-31,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-32,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-33,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-34,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-35,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-36,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1955-37,NA,52E/13-3 Rennie,1991,4,4,49.84927,NA
MBOWLS-1956-1,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-2,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-3,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-4,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-5,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-6,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-7,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-8,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-9,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-10,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-11,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-11,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-12,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-13,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-14,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-15,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-16,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-17,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-18,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-19,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1956-20,NA,52E/13-3 Rennie,1992,4,3,49.84927,NA
MBOWLS-1958-1,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-2,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-3,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-4,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-5,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-6,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-7,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-8,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-9,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-10,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-11,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-12,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-13,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-14,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-15,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-16,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-17,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-18,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-19,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-20,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-21,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-22,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-23,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-24,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-25,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-26,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-27,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1958-28,NA,52E/13-3 Rennie,1995,4,1,49.84927,NA
MBOWLS-1959-1,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-2,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-3,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-4,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-5,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-6,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-7,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-8,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-9,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1959-10,NA,52E/13-3 Rennie,1996,4,1,49.84927,NA
MBOWLS-1971-1,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-1,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-2,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-2,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-3,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-3,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-3,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-4,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-4,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-5,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-5,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-5,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-6,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-6,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-6,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-7,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-7,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-7,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-8,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-8,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-9,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-9,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-10,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-10,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-11,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-11,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-12,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-13,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-13,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-14,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-15,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-16,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-17,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-17,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-18,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-18,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-19,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-20,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-21,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-22,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-23,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-23,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-24,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-25,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-25,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-26,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-27,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-28,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-29,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-29,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-30,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-31,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-32,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1971-33,NA,52 E/5-1 Whitemouth River,1991,4,6,49.28392,NA
MBOWLS-1972-1,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-2,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-3,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-4,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-5,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-6,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-7,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-8,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-9,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-10,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-11,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-12,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-13,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-14,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-15,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-16,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-17,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-18,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-19,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-20,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-21,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-22,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-23,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-24,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-25,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-26,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-27,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-28,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-29,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1972-30,NA,52 E/5-1 Whitemouth Lake,1992,4,3,49.28392,NA
MBOWLS-1973-1,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-2,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-3,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-3,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-3,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-4,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-5,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-6,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-7,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-8,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-9,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-10,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-11,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-12,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-13,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-14,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-14,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-15,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-16,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-17,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-18,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-19,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-20,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-20,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-21,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-22,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-23,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-24,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-25,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-26,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-27,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-28,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-29,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-30,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-31,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1973-32,NA,52 E/5-1 Whitemouth Lake,1993,4,9,49.28392,NA
MBOWLS-1978-1,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-2,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-3,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-4,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-5,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-6,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-7,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-8,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-9,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-10,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-11,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-12,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-13,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-14,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-15,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-16,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-17,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-18,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-19,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-20,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-21,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-22,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-23,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-24,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-25,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-26,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-27,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-28,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-29,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-30,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-31,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-32,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-33,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-34,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-35,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-36,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-37,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-38,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-39,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-40,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-41,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-42,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-43,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-44,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
MBOWLS-1978-45,NA,52E/4-1 Vassar-Moose Lake,1996,4,6,49.09815,NA
